condition_id,method,bit_width,seed,task,example_index,example_id,batch_id,batch_size,batch_padded_prompt_tokens,prompt_tokens,generated_tokens,batch_prefill_seconds,batch_decode_seconds,batch_decode_steps,batch_total_seconds,prefill_seconds,decode_seconds,decode_seconds_per_token,total_seconds,peak_gpu_memory_bytes,theoretical_kv_bytes_per_token,actual_cache_dtype,allocation
kmeans2_identity_mixed,identity,2,,2wikimqa,13,fbbe6a3e39955eca34caa6cf37d147f6af697a70eb83a30c,2wikimqa_batch0002_examples13-13,1,4357,4357,32,1.5493516754359007,7.818502640351653,31,9.374680740758777,1.5493516754359007,7.818502640351653,0.2522097625919888,9.374680740758777,17353963520,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,15,e9a287057b6f318c6cef9d0e2b12256c7b9473f4b783d38d,2wikimqa_batch0003_examples15-15,1,3861,3861,13,1.3666769117116928,3.037398248910904,12,4.406879602000117,1.3666769117116928,3.037398248910904,0.25311652074257535,4.406879602000117,17255821824,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,20,126e59f70d78a02c20e400e5b0ad54b85643c1d6bae5ac01,2wikimqa_batch0004_examples20-20,1,3431,3431,3,1.2183340173214674,0.5081413853913546,2,1.727006372064352,1.2183340173214674,0.5081413853913546,0.2540706926956773,1.727006372064352,17175062016,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,22,10bc38f76e4c289c34c3bad79da384763efb03b79c19d98b,2wikimqa_batch0005_examples22-22,1,3604,3604,8,1.290060143917799,1.7695510238409042,7,3.0612330995500088,1.290060143917799,1.7695510238409045,0.2527930034058435,3.0612330995500088,17207553536,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,31,13544cb436cbe98f1b565d58244f53f8b38eb63b4a5177e4,2wikimqa_batch0006_examples31-31,1,5242,5242,10,1.8397853765636683,2.2747048065066338,9,4.116744738072157,1.8397853765636683,2.2747048065066338,0.25274497850073707,4.116744738072157,17594353664,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,39,54a23d6cb838dd2a56c1ef30e4b4ecf742735f659c470879,2wikimqa_batch0007_examples39-39,1,4002,4002,5,1.4160096570849419,1.0110708214342594,4,2.4280066676437855,1.4160096570849419,1.0110708214342594,0.25276770535856485,2.4280066676437855,17282301952,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,44,b18a8d110828baf5ddd8cb6c3f7bc31fa54f8e47523cf13f,2wikimqa_batch0008_examples44-44,1,5422,5422,3,1.9094864185899496,0.5079276543110609,2,2.4179736524820328,1.9094864185899496,0.5079276543110609,0.25396382715553045,2.4179736524820328,17642543104,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,52,6ed335d2f7555854fe36dce42f97d56693aba9a53fe82406,2wikimqa_batch0009_examples52-52,1,4154,4154,5,1.4744396973401308,1.0029305405914783,4,2.4783705417066813,1.4744396973401308,1.0029305405914783,0.2507326351478696,2.4783705417066813,17310849024,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,54,08329413599479c4da9c37f070361d36e0a440aa56deda69,2wikimqa_batch0010_examples54-54,1,5809,5809,8,2.0434904731810093,1.7726230323314667,7,3.817738251760602,2.0434904731810093,1.7726230323314667,0.2532318617616381,3.817738251760602,17751735296,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,58,853a76d5cce07034f8d10c1f94bd8beb70f4e34f4a5638ee,2wikimqa_batch0011_examples58-58,1,4698,4698,6,1.6538497786968946,1.2644777949899435,5,2.9195199348032475,1.6538497786968946,1.2644777949899435,0.2528955589979887,2.9195199348032475,17441707520,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,59,41787a3d84bc8bec3d0d10839881ec35adfb4142d49b5482,2wikimqa_batch0012_examples59-59,1,1999,1999,3,0.7468225993216038,0.5062159895896912,2,1.25355838611722,0.7468225993216038,0.5062159895896912,0.2531079947948456,1.25355838611722,16906115584,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,63,72b0975d7878f72d5b0142cf8e1551a8b8f124eaaa99a715,2wikimqa_batch0013_examples63-63,1,4300,4300,7,1.5152221154421568,1.518815502524376,6,3.035430995747447,1.5152221154421568,1.518815502524376,0.25313591708739597,3.035430995747447,17338270720,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,68,c67a466a8e3d23bf26e8943352ef9239007495c8bd6febec,2wikimqa_batch0014_examples68-68,1,5222,5222,32,1.8365089874714613,7.864176340401173,31,9.707884803414345,1.8365089874714613,7.864176340401172,0.2536831077548765,9.707884803414345,17594910720,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,71,8e5c5292e42825f60d52f62ffc53006513725eb27a831c48,2wikimqa_batch0015_examples71-71,1,3443,3443,10,1.2207263000309467,2.286697346717119,9,3.5097539499402046,1.2207263000309467,2.286697346717119,0.2540774829685688,3.5097539499402046,17177314816,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,77,62b8538f15d1af02f2e87a24e7ee549034906c5a870cac97,2wikimqa_batch0016_examples77-77,1,5604,5604,11,1.9644788280129433,2.527772903442383,10,4.49455488845706,1.9644788280129433,2.527772903442383,0.2527772903442383,4.49455488845706,17695468032,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,88,16b98a59e06d1c72b4da73f79e5c99f936e8c2fdbee29a0b,2wikimqa_batch0017_examples88-88,1,5184,5184,5,1.8290395643562078,1.014530509710312,4,2.8445696067065,1.8290395643562078,1.014530509710312,0.253632627427578,2.8445696067065,17576804864,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,89,f479830ec67206a7edd48ae2ac6f8fc1f639da89caf1a0d2,2wikimqa_batch0018_examples89-89,1,2468,2468,3,0.9100980125367641,0.5045952200889587,2,1.4152391105890274,0.9100980125367641,0.5045952200889587,0.25229761004447937,1.4152391105890274,16994198528,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,91,313350f4cf6f6589899303d892f49d9f83a79df302126841,2wikimqa_batch0019_examples91-91,1,5704,5704,6,2.0041084103286266,1.2626914530992508,5,3.268002239987254,2.0041084103286266,1.2626914530992508,0.25253829061985017,3.268002239987254,17721931264,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,112,1f69042b1b5c54db57567137b3cc824c3cf27504897bd17d,2wikimqa_batch0020_examples112-112,1,6142,6142,6,2.145063515752554,1.2511104717850685,5,3.397327896207571,2.145063515752554,1.2511104717850685,0.2502220943570137,3.397327896207571,17843936256,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,118,9354c44bd9db99cfb2b8f803def7504f1a8bf16e182b5514,2wikimqa_batch0021_examples118-118,1,7566,7566,2,2.678041499108076,0.25510784797370434,1,2.933542337268591,2.678041499108076,0.25510784797370434,0.25510784797370434,2.933542337268591,18239480832,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,126,ffb74b527f19f9e8c0fdc8a392174309f50696c95cbd7c97,2wikimqa_batch0022_examples126-126,1,7031,7031,3,2.460964497178793,0.5101226903498173,2,2.97165403701365,2.460964497178793,0.5101226903498173,0.25506134517490864,2.97165403701365,18090733056,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,129,d64ce42f72497e502a412d395566e55a3793d05b35004cb4,2wikimqa_batch0023_examples129-129,1,9498,9498,20,3.3991959653794765,4.772594461217523,19,8.175918716937304,3.3991959653794765,4.772594461217523,0.2511891821693433,8.175918716937304,18782656512,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,131,d524ca109e5ac6284dec16931f2403ef7859225cfde19e9e,2wikimqa_batch0024_examples131-131,1,8588,8588,6,3.054605921730399,1.2571412567049265,5,4.312953345477581,3.054605921730399,1.2571412567049265,0.2514282513409853,4.312953345477581,18525275136,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,133,d8a4ba25a31cde41c5ce4581f3c4cbd827cc6fc61b31ffe1,2wikimqa_batch0025_examples133-133,1,8382,8382,9,2.9765119422227144,2.033894546329975,8,5.012479847297072,2.9765119422227144,2.033894546329975,0.2542368182912469,5.012479847297072,18468728320,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,141,3ff90e4a03bbab1ee558b8f8c49f99ede2a353921d9a63ad,2wikimqa_batch0026_examples141-141,1,6259,6259,7,2.198957219719887,1.5024928245693445,6,3.702827701345086,2.198957219719887,1.5024928245693445,0.2504154707615574,3.702827701345086,17876805120,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,150,73a910a9f551d4d274e6f329d3f8a5049561120fae602224,2wikimqa_batch0027_examples150-150,1,6501,6501,21,2.2780529465526342,5.025825956836343,20,7.308434333652258,2.2780529465526342,5.025825956836343,0.25129129784181714,7.308434333652258,17948114432,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,151,fabab5b0e03630edd99d2b2ea223ff953d0d8de032a11bb1,2wikimqa_batch0028_examples151-151,1,6354,6354,3,2.23936921171844,0.502043254673481,2,2.7419835347682238,2.23936921171844,0.502043254673481,0.2510216273367405,2.7419835347682238,17902154240,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,156,154a6622a73d4e3db1f02476113b94d8c527b7d0ac01ed9a,2wikimqa_batch0029_examples156-156,1,7089,7089,6,2.4947918839752674,1.2600721269845963,5,3.7561407182365656,2.4947918839752674,1.2600721269845963,0.25201442539691926,3.7561407182365656,18107724800,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,164,977a06fd17dadfff5c389d40fdd5a91ffcc56a45dd53fa35,2wikimqa_batch0030_examples164-164,1,7915,7915,10,2.789742510765791,2.2641878090798855,9,5.055926514789462,2.789742510765791,2.2641878090798855,0.2515764232310984,5.055926514789462,18338923008,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,165,8d85a890f8b65203743e4e9411416d216e2bdf65f626cf23,2wikimqa_batch0031_examples165-165,1,7143,7143,2,2.5046553537249565,0.251725884154439,1,2.7567012701183558,2.5046553537249565,0.251725884154439,0.251725884154439,2.7567012701183558,18121652736,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,166,6a1b88bdf6b4452fbdbbc79f52f47b1ef42fa1c058e9d236,2wikimqa_batch0032_examples166-166,1,6069,6069,3,2.130700707435608,0.5118503700941801,2,2.643363546580076,2.130700707435608,0.5118503700941801,0.25592518504709005,2.643363546580076,17822766080,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,169,daaf2e7324a8339d157f22a8060117f70cc05a0e87ff37d1,2wikimqa_batch0033_examples169-169,1,9047,9047,9,3.215240580961108,2.0108291152864695,8,5.227867716923356,3.215240580961108,2.0108291152864695,0.2513536394108087,5.227867716923356,18653965824,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,186,7022cbda00a72169cc470d7879da58fc0673ff175aa1f19f,2wikimqa_batch0034_examples186-186,1,10916,10916,2,3.9326239451766014,0.2529031112790108,1,4.1858780067414045,3.9326239451766014,0.2529031112790108,0.2529031112790108,4.1858780067414045,19172629504,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,191,379a5df5053403945db30c234b02d7d7087a593b070abb95,2wikimqa_batch0035_examples191-191,1,6942,6942,8,2.4434227384626865,1.7562508303672075,7,4.201490880921483,2.4434227384626865,1.7562508303672073,0.2508929757667439,4.201490880921483,18067335168,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,193,4e1520d379bc44b174f44482a9f512db0a7f9db46b7b68b7,2wikimqa_batch0036_examples193-193,1,8122,8122,13,2.871890865266323,3.0401247274130583,12,5.914870824664831,2.871890865266323,3.0401247274130583,0.2533437272844215,5.914870824664831,18397419008,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,194,70601344d5c269a97df44b9d3429bfcc5230800d6c97ac3a,2wikimqa_batch0037_examples194-194,1,7578,7578,6,2.682644922286272,1.2645313441753387,5,3.9483835585415363,2.682644922286272,1.2645313441753387,0.2529062688350677,3.9483835585415363,18243937280,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,197,abcece2a80908d35b2f960f69df896560b7945225fd8f8e7,2wikimqa_batch0038_examples197-197,1,11542,11542,32,4.185369439423084,7.833693543449044,31,12.025729088112712,4.185369439423084,7.833693543449045,0.25269979172416274,12.025729088112712,19355359232,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,199,32482945828a5aab162d7534d56b2b39f5292f6cd0fe0587,2wikimqa_batch0039_examples199-199,1,7628,7628,11,2.6908608712255955,2.5057066958397627,10,5.198744930326939,2.6908608712255955,2.5057066958397627,0.2505706695839763,5.198744930326939,18259257856,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,200,57d950b45a45d065fadfe4f352de3f11fcf3d7f57b89e322,2wikimqa_batch0040_examples200-200,1,12985,12985,3,4.741627363488078,0.505161365494132,2,5.247358864173293,4.741627363488078,0.505161365494132,0.252580682747066,5.247358864173293,19749231616,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,212,ee48c43c95fa56bfe9b01e1972a65fe143f6e0905bb9da7f,2wikimqa_batch0041_examples212-212,1,16074,16074,5,6.008412655442953,1.0087532363831997,4,7.018169082701206,6.008412655442953,1.0087532363831997,0.2521883090957999,7.018169082701206,20610236928,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,218,3795313abd01d109fcd48784fd0930d7af60a7caa223cdfe,2wikimqa_batch0042_examples218-218,1,13820,13820,6,5.074014093726873,1.260909989476204,5,6.336236476898193,5.074014093726873,1.260909989476204,0.25218199789524076,6.336236476898193,19982658560,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,224,ff147ffa9d6d295cdd0bfe0d0c99ec8dc6c212c3a4d3086a,2wikimqa_batch0043_examples224-224,1,15463,15463,32,5.769120967015624,7.7907433565706015,31,13.566568285226822,5.769120967015624,7.790743356570601,0.2513143018248581,13.566568285226822,20447561728,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,225,e3b48ce573be703c885c575899651a98ec7317b8d788e92d,2wikimqa_batch0044_examples225-225,1,15599,15599,9,5.8089858908206224,2.027351839467883,8,7.839173516258597,5.8089858908206224,2.027351839467883,0.2534189799334854,7.839173516258597,20479037952,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,226,8dd616390124afd4e969f4764bf8fe02b8f4a60a3443c061,2wikimqa_batch0045_examples226-226,1,12911,12911,3,4.70444561727345,0.5055932700634003,2,5.210607133805752,4.70444561727345,0.5055932700634003,0.25279663503170013,5.210607133805752,19728619008,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,228,a404b5f1c4663d5e1aca2ddf6e5cc0f2b00a45c53c9181c9,2wikimqa_batch0046_examples228-228,1,11140,11140,18,4.027062892913818,4.249988349154592,17,8.280634233728051,4.027062892913818,4.249988349154592,0.24999931465615244,8.280634233728051,19239482368,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,233,49f7b1a3cba0780245fe5dd975a3d396cf0301be50fe624c,2wikimqa_batch0047_examples233-233,1,14103,14103,7,5.202891144901514,1.518506731837988,6,6.722827658057213,5.202891144901514,1.518506731837988,0.25308445530633134,6.722827658057213,20061767680,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,245,4ced3912f614aca56f95eb0431c22e53c24c05717bf75f62,2wikimqa_batch0048_examples245-245,1,15318,15318,9,5.688232723623514,2.0496935471892357,8,7.7399757113307714,5.688232723623514,2.0496935471892357,0.25621169339865446,7.7399757113307714,20400765440,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,253,9586d46352803a35f5726af431ea649bdd71efec91590036,2wikimqa_batch0049_examples253-253,1,13469,13469,4,4.947422968223691,0.7568303309381008,3,5.70504561252892,4.947422968223691,0.7568303309381008,0.25227677697936696,5.70504561252892,19884329984,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,256,df369bbc837532888f001476535df2eb80cdbfaed0c6f294,2wikimqa_batch0050_examples256-256,1,15229,15229,8,5.645230513066053,1.77867716178298,7,7.425619767978787,5.645230513066053,1.77867716178298,0.25409673739756855,7.425619767978787,20375695360,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,257,005c463249f9b25799798627fade1ca97e3dede4f8245a23,2wikimqa_batch0051_examples257-257,1,14114,14114,10,5.207396719604731,2.2549733705818653,9,7.464388323947787,5.207396719604731,2.2549733705818653,0.25055259673131836,7.464388323947787,20065667072,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,268,3028780b1d61923e9791e81da2147de86a3be9e559e3bd73,2wikimqa_batch0052_examples268-268,1,13386,13386,4,4.903994288295507,0.7549452725797892,3,5.6597063057124615,4.903994288295507,0.7549452725797892,0.25164842419326305,5.6597063057124615,19861210624,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,273,5679a28af119c49eef128407fce019942c46a7bfb755b130,2wikimqa_batch0053_examples273-273,1,14281,14281,4,5.263698235154152,0.7550463937222958,3,6.0195223819464445,5.263698235154152,0.7550463937222958,0.25168213124076527,6.0195223819464445,20110514688,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,275,0874617ba73c23542f0abc0a68c4792cf2c535bbec0e11b5,2wikimqa_batch0054_examples275-275,1,13989,13989,3,5.1494430880993605,0.5022675096988678,2,5.652268834412098,5.1494430880993605,0.5022675096988678,0.2511337548494339,5.652268834412098,20028898304,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,276,3217ac618975993bd935ed6711f8aeaa1b310d4157667829,2wikimqa_batch0055_examples276-276,1,12006,12006,4,4.341682191938162,0.7645220924168825,3,5.107091115787625,4.341682191938162,0.7645220924168825,0.25484069747229415,5.107091115787625,19476808192,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,278,31cd60e0e4f7769a631584652127f3f626f55edc8d85887a,2wikimqa_batch0056_examples278-278,1,13908,13908,8,5.113670634105802,1.755135914310813,7,6.870405664667487,5.113670634105802,1.7551359143108132,0.2507337020444019,6.870405664667487,20007728640,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,289,c8196f55c719e2e4e3b10439d7b124a90f9f4b3c1cd39db9,2wikimqa_batch0057_examples289-289,1,15524,15524,23,5.791870241984725,5.492277385666966,22,11.288843033835292,5.791870241984725,5.492277385666966,0.2496489720757712,11.288843033835292,20462046208,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,294,4b564dc097e7bbbd647ac1a6e70a11ab76351cc8415a733f,2wikimqa_batch0058_examples294-294,1,16317,16317,3,6.118806699290872,0.5055542923510075,2,6.624951438978314,6.118806699290872,0.5055542923510075,0.25277714617550373,6.624951438978314,20677366784,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,2wikimqa,297,91e951fe724d2850c40cfc8c0ad4357f5ab5a6068ab7f6e6,2wikimqa_batch0059_examples297-297,1,14551,14551,5,5.377284560352564,1.0083081275224686,4,6.386574061587453,5.377284560352564,1.0083081275224686,0.25207703188061714,6.386574061587453,20186001920,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,gov_report,5,73b6c24236aac5d34a6f3aff9b258afd4be6ca8d1bdd2830,gov_report_batch0000_examples5-10,4,16160,3309,512,6.30909382738173,132.6986348219216,511,139.14931913651526,1.5772734568454325,40.43470625760401,0.07912858367437185,42.04737733625243,20980832256,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,gov_report,6,fa5a9d9cd641dccda7580dc34bdcc204b4adf85d2fd0004f,gov_report_batch0000_examples5-10,4,16160,4040,312,6.30909382738173,132.6986348219216,511,139.14931913651526,1.5772734568454325,24.608989522729647,0.07912858367437185,26.221660601378066,20980832256,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,gov_report,7,2562c68308e254c936f0c6e40ef0cd6136e98adb74ed8651,gov_report_batch0000_examples5-10,4,16160,4040,345,6.30909382738173,132.6986348219216,511,139.14931913651526,1.5772734568454325,27.220232783983917,0.07912858367437185,28.832903862632335,20980832256,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,gov_report,10,d1d5498b810d6a3e59553c6813a13a3f4371bd3a9fda0a91,gov_report_batch0000_examples5-10,4,16160,2440,512,6.30909382738173,132.6986348219216,511,139.14931913651526,1.5772734568454325,40.43470625760401,0.07912858367437185,42.04737733625243,20980832256,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,gov_report,15,c7c111ee767712e436fe4a357a47b5070ea7622e25cef977,gov_report_batch0001_examples15-41,4,15528,2954,512,6.035501342266798,132.79846102371812,511,138.9863406382501,1.5088753355666995,35.923776380688174,0.07030093225183595,37.47074628432117,20854922752,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,gov_report,21,c6381b4e3611955f928d30059f280a02a053c559cafeac7b,gov_report_batch0001_examples15-41,4,15528,3882,512,6.035501342266798,132.79846102371812,511,138.9863406382501,1.5088753355666995,35.923776380688174,0.07030093225183595,37.47074628432117,20854922752,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,gov_report,36,ebda9c3124b57e62c596151d4c9be2183f4f696ce1c09211,gov_report_batch0001_examples15-41,4,15528,2644,512,6.035501342266798,132.79846102371812,511,138.9863406382501,1.5088753355666995,35.923776380688174,0.07030093225183595,37.47074628432117,20854922752,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,gov_report,41,d84a12d7167676ad022cb901284b58a21fcd8208b545c348,gov_report_batch0001_examples15-41,4,15528,2207,357,6.035501342266798,132.79846102371812,511,138.9863406382501,1.5088753355666995,25.0271318816536,0.07030093225183595,26.574101785286597,20854922752,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,gov_report,46,41e4b254869a0f7f23eb68ddd57ff4fca6066f8d71840fa2,gov_report_batch0002_examples46-49,4,11004,2666,512,4.071130122989416,133.88514447957277,511,138.10383674316108,1.017782530747354,33.47128611989319,0.06550153839509432,34.52595918579027,19868846592,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,gov_report,47,a3e31f3e367f2a3c656ff833c4ec78e6560f8d8f2fa4c168,gov_report_batch0002_examples46-49,4,11004,2441,512,4.071130122989416,133.88514447957277,511,138.10383674316108,1.017782530747354,33.47128611989319,0.06550153839509432,34.52595918579027,19868846592,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,gov_report,48,ac3beec6d8ea16fc38a432eef50ad9d8df9c5b7d3334123f,gov_report_batch0002_examples46-49,4,11004,2751,512,4.071130122989416,133.88514447957277,511,138.10383674316108,1.017782530747354,33.47128611989319,0.06550153839509432,34.52595918579027,19868846592,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,gov_report,49,4bc237ff27097bb1872f494816e8494583bf4edd6dfff967,gov_report_batch0002_examples46-49,4,11004,2378,512,4.071130122989416,133.88514447957277,511,138.10383674316108,1.017782530747354,33.47128611989319,0.06550153839509432,34.52595918579027,19868846592,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,gov_report,54,a3a11ee5de13be1f6ab405e8e1b29f2cd07929fe9112561a,gov_report_batch0003_examples54-69,4,16972,3962,512,6.722121397033334,134.12056263908744,511,141.000547779724,1.6805303492583334,33.53014065977186,0.06561671361990579,35.250136944931,21429853184,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,gov_report,58,36dc87af316023680644ff7828414683f49c81830bf6193b,gov_report_batch0003_examples54-69,4,16972,4243,512,6.722121397033334,134.12056263908744,511,141.000547779724,1.6805303492583334,33.53014065977186,0.06561671361990579,35.250136944931,21429853184,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,gov_report,60,32ad6299b8d6ce84c15670ba9487d9222e69cefbdf035cee,gov_report_batch0003_examples54-69,4,16972,4196,512,6.722121397033334,134.12056263908744,511,141.000547779724,1.6805303492583334,33.53014065977186,0.06561671361990579,35.250136944931,21429853184,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,gov_report,69,db16fc26b2d7fe46dfad58d4022c88cd1b7e50270b9e8fbc,gov_report_batch0003_examples54-69,4,16972,3293,512,6.722121397033334,134.12056263908744,511,141.000547779724,1.6805303492583334,33.53014065977186,0.06561671361990579,35.250136944931,21429853184,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,gov_report,72,75dc6cf404ef349b77d2b336aa429d67dbb8a5cf68cef804,gov_report_batch0004_examples72-98,4,13632,2655,375,5.1839878764003515,133.46449934504926,511,138.809775210917,1.2959969691000879,28.312945408422248,0.0757030625893643,29.64926437488918,20394769920,19806,bfloat16 reconstructed-K/V emulation,kmeans2
kmeans2_identity_mixed,identity,2,,gov_report,79,ccf692dbfe40b63bf3a97185921f097b8feb95d23a417a2a,gov_report_batch0004_examples72-98,4,13632,2746,512,5.1839878764003515,133.46449934504926,511,138.809775210917,1.2959969691000879,38.68426498316516,0.0757030625893643,40.02058394963209,20394769920,19806,bfloat16 reconstructed-K/V emulation,kmeans2
