allocation,component,layer,head,regular_channels,outlier_channels,regular_bits,outlier_bits,index_bpe,packed_index_bytes,norm_bytes,alignment_bytes,effective_bpe
fixed32,value,11,0,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,11,1,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,11,2,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,11,3,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,11,4,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,11,5,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,11,6,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,11,7,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,12,0,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,12,1,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,12,2,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,12,3,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,12,4,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,12,5,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,12,6,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,12,7,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,13,0,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,13,1,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,13,2,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,13,3,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,13,4,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,13,5,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,13,6,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,13,7,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,14,0,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,14,1,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,14,2,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,14,3,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,14,4,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,14,5,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,14,6,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,14,7,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,15,0,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,15,1,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,15,2,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,15,3,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,15,4,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,15,5,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,15,6,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,15,7,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,16,0,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,16,1,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,16,2,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,16,3,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,16,4,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,16,5,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,16,6,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,16,7,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,17,0,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,17,1,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,17,2,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,17,3,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,17,4,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,17,5,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,17,6,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,17,7,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,18,0,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,18,1,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,18,2,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,18,3,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,18,4,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,18,5,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,18,6,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,18,7,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,19,0,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,19,1,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,19,2,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,19,3,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,19,4,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,19,5,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,19,6,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,19,7,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,20,0,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,20,1,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,20,2,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,20,3,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,20,4,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,20,5,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,20,6,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,20,7,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,21,0,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,21,1,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,21,2,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,21,3,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,21,4,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,21,5,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,21,6,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,21,7,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,22,0,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,22,1,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,22,2,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,22,3,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,22,4,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,22,5,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,22,6,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,22,7,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,23,0,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,23,1,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,23,2,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,23,3,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,23,4,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,23,5,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,23,6,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,23,7,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,24,0,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,24,1,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,24,2,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,24,3,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,24,4,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,24,5,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,24,6,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,24,7,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,25,0,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,25,1,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,25,2,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,25,3,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,25,4,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,25,5,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,25,6,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,25,7,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,26,0,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,26,1,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,26,2,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,26,3,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,26,4,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,26,5,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,26,6,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,26,7,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,27,0,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,27,1,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,27,2,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,27,3,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,27,4,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,27,5,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,27,6,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,27,7,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,28,0,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,28,1,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,28,2,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,28,3,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,28,4,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,28,5,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,28,6,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,28,7,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,29,0,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,29,1,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,29,2,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,29,3,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,29,4,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,29,5,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,29,6,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,29,7,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,30,0,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,30,1,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,30,2,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,30,3,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,30,4,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,30,5,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,30,6,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,30,7,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,31,0,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,31,1,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,31,2,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,31,3,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,31,4,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,31,5,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,31,6,96,32,2,4,2.5,40,4,0,2.75
fixed32,value,31,7,96,32,2,4,2.5,40,4,0,2.75
kmeans2,key,0,0,93,35,2,4,2.546875,42,4,0,2.875
kmeans2,key,0,1,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,key,0,2,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,key,0,3,115,13,2,4,2.203125,36,4,0,2.5
kmeans2,key,0,4,120,8,2,4,2.125,34,4,0,2.375
kmeans2,key,0,5,85,43,2,4,2.671875,44,4,0,3.0
kmeans2,key,0,6,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,key,0,7,101,27,2,4,2.421875,40,4,0,2.75
kmeans2,key,1,0,77,51,2,4,2.796875,46,4,0,3.125
kmeans2,key,1,1,91,37,2,4,2.578125,42,4,0,2.875
kmeans2,key,1,2,114,14,2,4,2.21875,36,4,0,2.5
kmeans2,key,1,3,85,43,2,4,2.671875,44,4,0,3.0
kmeans2,key,1,4,96,32,2,4,2.5,40,4,0,2.75
kmeans2,key,1,5,93,35,2,4,2.546875,42,4,0,2.875
kmeans2,key,1,6,110,18,2,4,2.28125,37,4,0,2.5625
kmeans2,key,1,7,111,17,2,4,2.265625,37,4,0,2.5625
kmeans2,key,2,0,122,6,2,4,2.09375,34,4,0,2.375
kmeans2,key,2,1,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,key,2,2,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,key,2,3,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,key,2,4,121,7,2,4,2.109375,35,4,0,2.4375
kmeans2,key,2,5,84,44,2,4,2.6875,43,4,0,2.9375
kmeans2,key,2,6,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,key,2,7,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,key,3,0,116,12,2,4,2.1875,35,4,0,2.4375
kmeans2,key,3,1,111,17,2,4,2.265625,37,4,0,2.5625
kmeans2,key,3,2,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,key,3,3,121,7,2,4,2.109375,35,4,0,2.4375
kmeans2,key,3,4,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,key,3,5,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,key,3,6,113,15,2,4,2.234375,37,4,0,2.5625
kmeans2,key,3,7,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,key,4,0,120,8,2,4,2.125,34,4,0,2.375
kmeans2,key,4,1,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,key,4,2,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,key,4,3,121,7,2,4,2.109375,35,4,0,2.4375
kmeans2,key,4,4,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,key,4,5,119,9,2,4,2.140625,35,4,0,2.4375
kmeans2,key,4,6,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,key,4,7,122,6,2,4,2.09375,34,4,0,2.375
kmeans2,key,5,0,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,key,5,1,120,8,2,4,2.125,34,4,0,2.375
kmeans2,key,5,2,119,9,2,4,2.140625,35,4,0,2.4375
kmeans2,key,5,3,125,3,2,4,2.046875,34,4,0,2.375
kmeans2,key,5,4,117,11,2,4,2.171875,36,4,0,2.5
kmeans2,key,5,5,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,key,5,6,121,7,2,4,2.109375,35,4,0,2.4375
kmeans2,key,5,7,125,3,2,4,2.046875,34,4,0,2.375
kmeans2,key,6,0,125,3,2,4,2.046875,34,4,0,2.375
kmeans2,key,6,1,117,11,2,4,2.171875,36,4,0,2.5
kmeans2,key,6,2,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,key,6,3,116,12,2,4,2.1875,35,4,0,2.4375
kmeans2,key,6,4,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,key,6,5,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,key,6,6,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,key,6,7,122,6,2,4,2.09375,34,4,0,2.375
kmeans2,key,7,0,125,3,2,4,2.046875,34,4,0,2.375
kmeans2,key,7,1,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,key,7,2,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,key,7,3,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,key,7,4,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,key,7,5,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,key,7,6,113,15,2,4,2.234375,37,4,0,2.5625
kmeans2,key,7,7,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,key,8,0,120,8,2,4,2.125,34,4,0,2.375
kmeans2,key,8,1,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,key,8,2,121,7,2,4,2.109375,35,4,0,2.4375
kmeans2,key,8,3,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,key,8,4,121,7,2,4,2.109375,35,4,0,2.4375
kmeans2,key,8,5,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,key,8,6,120,8,2,4,2.125,34,4,0,2.375
kmeans2,key,8,7,121,7,2,4,2.109375,35,4,0,2.4375
kmeans2,key,9,0,120,8,2,4,2.125,34,4,0,2.375
kmeans2,key,9,1,119,9,2,4,2.140625,35,4,0,2.4375
kmeans2,key,9,2,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,key,9,3,121,7,2,4,2.109375,35,4,0,2.4375
kmeans2,key,9,4,118,10,2,4,2.15625,35,4,0,2.4375
kmeans2,key,9,5,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,key,9,6,122,6,2,4,2.09375,34,4,0,2.375
kmeans2,key,9,7,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,key,10,0,125,3,2,4,2.046875,34,4,0,2.375
kmeans2,key,10,1,125,3,2,4,2.046875,34,4,0,2.375
kmeans2,key,10,2,117,11,2,4,2.171875,36,4,0,2.5
kmeans2,key,10,3,121,7,2,4,2.109375,35,4,0,2.4375
kmeans2,key,10,4,125,3,2,4,2.046875,34,4,0,2.375
kmeans2,key,10,5,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,key,10,6,122,6,2,4,2.09375,34,4,0,2.375
kmeans2,key,10,7,125,3,2,4,2.046875,34,4,0,2.375
kmeans2,key,11,0,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,key,11,1,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,key,11,2,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,key,11,3,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,key,11,4,125,3,2,4,2.046875,34,4,0,2.375
kmeans2,key,11,5,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,key,11,6,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,key,11,7,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,key,12,0,122,6,2,4,2.09375,34,4,0,2.375
kmeans2,key,12,1,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,key,12,2,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,key,12,3,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,key,12,4,118,10,2,4,2.15625,35,4,0,2.4375
kmeans2,key,12,5,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,key,12,6,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,key,12,7,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,key,13,0,116,12,2,4,2.1875,35,4,0,2.4375
kmeans2,key,13,1,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,key,13,2,115,13,2,4,2.203125,36,4,0,2.5
kmeans2,key,13,3,121,7,2,4,2.109375,35,4,0,2.4375
kmeans2,key,13,4,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,key,13,5,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,key,13,6,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,key,13,7,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,key,14,0,122,6,2,4,2.09375,34,4,0,2.375
kmeans2,key,14,1,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,key,14,2,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,key,14,3,125,3,2,4,2.046875,34,4,0,2.375
kmeans2,key,14,4,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,key,14,5,125,3,2,4,2.046875,34,4,0,2.375
kmeans2,key,14,6,121,7,2,4,2.109375,35,4,0,2.4375
kmeans2,key,14,7,116,12,2,4,2.1875,35,4,0,2.4375
kmeans2,key,15,0,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,key,15,1,121,7,2,4,2.109375,35,4,0,2.4375
kmeans2,key,15,2,118,10,2,4,2.15625,35,4,0,2.4375
kmeans2,key,15,3,115,13,2,4,2.203125,36,4,0,2.5
kmeans2,key,15,4,111,17,2,4,2.265625,37,4,0,2.5625
kmeans2,key,15,5,122,6,2,4,2.09375,34,4,0,2.375
kmeans2,key,15,6,122,6,2,4,2.09375,34,4,0,2.375
kmeans2,key,15,7,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,key,16,0,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,key,16,1,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,key,16,2,120,8,2,4,2.125,34,4,0,2.375
kmeans2,key,16,3,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,key,16,4,122,6,2,4,2.09375,34,4,0,2.375
kmeans2,key,16,5,114,14,2,4,2.21875,36,4,0,2.5
kmeans2,key,16,6,120,8,2,4,2.125,34,4,0,2.375
kmeans2,key,16,7,125,3,2,4,2.046875,34,4,0,2.375
kmeans2,key,17,0,121,7,2,4,2.109375,35,4,0,2.4375
kmeans2,key,17,1,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,key,17,2,125,3,2,4,2.046875,34,4,0,2.375
kmeans2,key,17,3,125,3,2,4,2.046875,34,4,0,2.375
kmeans2,key,17,4,122,6,2,4,2.09375,34,4,0,2.375
kmeans2,key,17,5,120,8,2,4,2.125,34,4,0,2.375
kmeans2,key,17,6,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,key,17,7,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,key,18,0,122,6,2,4,2.09375,34,4,0,2.375
kmeans2,key,18,1,125,3,2,4,2.046875,34,4,0,2.375
kmeans2,key,18,2,122,6,2,4,2.09375,34,4,0,2.375
kmeans2,key,18,3,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,key,18,4,121,7,2,4,2.109375,35,4,0,2.4375
kmeans2,key,18,5,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,key,18,6,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,key,18,7,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,key,19,0,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,key,19,1,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,key,19,2,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,key,19,3,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,key,19,4,117,11,2,4,2.171875,36,4,0,2.5
kmeans2,key,19,5,121,7,2,4,2.109375,35,4,0,2.4375
kmeans2,key,19,6,108,20,2,4,2.3125,37,4,0,2.5625
kmeans2,key,19,7,125,3,2,4,2.046875,34,4,0,2.375
kmeans2,key,20,0,121,7,2,4,2.109375,35,4,0,2.4375
kmeans2,key,20,1,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,key,20,2,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,key,20,3,121,7,2,4,2.109375,35,4,0,2.4375
kmeans2,key,20,4,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,key,20,5,125,3,2,4,2.046875,34,4,0,2.375
kmeans2,key,20,6,125,3,2,4,2.046875,34,4,0,2.375
kmeans2,key,20,7,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,key,21,0,125,3,2,4,2.046875,34,4,0,2.375
kmeans2,key,21,1,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,key,21,2,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,key,21,3,120,8,2,4,2.125,34,4,0,2.375
kmeans2,key,21,4,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,key,21,5,120,8,2,4,2.125,34,4,0,2.375
kmeans2,key,21,6,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,key,21,7,121,7,2,4,2.109375,35,4,0,2.4375
kmeans2,key,22,0,120,8,2,4,2.125,34,4,0,2.375
kmeans2,key,22,1,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,key,22,2,122,6,2,4,2.09375,34,4,0,2.375
kmeans2,key,22,3,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,key,22,4,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,key,22,5,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,key,22,6,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,key,22,7,121,7,2,4,2.109375,35,4,0,2.4375
kmeans2,key,23,0,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,key,23,1,122,6,2,4,2.09375,34,4,0,2.375
kmeans2,key,23,2,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,key,23,3,122,6,2,4,2.09375,34,4,0,2.375
kmeans2,key,23,4,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,key,23,5,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,key,23,6,122,6,2,4,2.09375,34,4,0,2.375
kmeans2,key,23,7,114,14,2,4,2.21875,36,4,0,2.5
kmeans2,key,24,0,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,key,24,1,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,key,24,2,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,key,24,3,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,key,24,4,122,6,2,4,2.09375,34,4,0,2.375
kmeans2,key,24,5,121,7,2,4,2.109375,35,4,0,2.4375
kmeans2,key,24,6,122,6,2,4,2.09375,34,4,0,2.375
kmeans2,key,24,7,113,15,2,4,2.234375,37,4,0,2.5625
kmeans2,key,25,0,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,key,25,1,121,7,2,4,2.109375,35,4,0,2.4375
kmeans2,key,25,2,125,3,2,4,2.046875,34,4,0,2.375
kmeans2,key,25,3,118,10,2,4,2.15625,35,4,0,2.4375
kmeans2,key,25,4,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,key,25,5,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,key,25,6,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,key,25,7,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,key,26,0,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,key,26,1,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,key,26,2,124,4,2,4,2.0625,33,4,0,2.3125
kmeans2,key,26,3,122,6,2,4,2.09375,34,4,0,2.375
kmeans2,key,26,4,120,8,2,4,2.125,34,4,0,2.375
kmeans2,key,26,5,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,key,26,6,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,key,26,7,123,5,2,4,2.078125,34,4,0,2.375
kmeans2,key,27,0,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,key,27,1,119,9,2,4,2.140625,35,4,0,2.4375
kmeans2,key,27,2,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,key,27,3,121,7,2,4,2.109375,35,4,0,2.4375
kmeans2,key,27,4,122,6,2,4,2.09375,34,4,0,2.375
kmeans2,key,27,5,118,10,2,4,2.15625,35,4,0,2.4375
kmeans2,key,27,6,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,key,27,7,120,8,2,4,2.125,34,4,0,2.375
kmeans2,key,28,0,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,key,28,1,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,key,28,2,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,key,28,3,121,7,2,4,2.109375,35,4,0,2.4375
kmeans2,key,28,4,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,key,28,5,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,key,28,6,122,6,2,4,2.09375,34,4,0,2.375
kmeans2,key,28,7,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,key,29,0,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,key,29,1,127,1,2,4,2.015625,33,4,0,2.3125
kmeans2,key,29,2,126,2,2,4,2.03125,33,4,0,2.3125
kmeans2,key,29,3,127,1,2,4,2.015625,33,4,0,2.3125
