method,scope,layer,kv_head,covariance_relative_frobenius_difference,principal_subspace_similarity_top16,principal_subspace_similarity_top32,principal_subspace_similarity_top64,heldout_half1_normalized_key_mse,heldout_half2_normalized_key_mse,heldout_half2_minus_half1_normalized_key_mse
attention_q_pca_h,head,9,1,0.12805792633944021,0.8982665018926498,0.9156712393895414,0.9204055715539265,0.0008408916328335181,0.0009099297967622988,6.90381639287807e-05
attention_q_pca_h,head,9,2,0.061047583482215124,0.9891333917886003,0.9921123265221379,0.8786781953941927,0.0008791766595095396,0.000855000558658503,-2.4176100851036608e-05
attention_q_pca_h,head,9,3,0.23939986683184203,0.7266357528041346,0.8095094381784214,0.8690888469047695,0.0008831495215417817,0.0008758533731452189,-7.296148396562785e-06
attention_q_pca_h,head,9,4,0.17793498517628972,0.7230667499408934,0.7403168959722258,0.8207269677925895,0.0008925535876187496,0.0009134226784226485,2.086909080389887e-05
attention_q_pca_h,head,9,5,0.1709497493310413,0.7627274636222335,0.7923523159426951,0.8532395162155499,0.0008886416981113143,0.000911637136596255,2.2995438484940678e-05
attention_q_pca_h,head,9,6,0.1872520898930212,0.7514613652298034,0.7968239897507665,0.8779474431450669,0.0008985738531919196,0.0008987664696178399,1.9261642592027783e-07
attention_q_pca_h,head,9,7,0.18642227514449725,0.7372525313111113,0.7809728870373077,0.8448926204353233,0.0008657970902277157,0.0008880677632987499,2.2270673071034253e-05
attention_q_pca_h,head,10,0,0.2947535785357025,0.701647688588572,0.7918202495751718,0.9016301745906738,0.0008820751536404714,0.0008928083261707798,1.0733172530308366e-05
attention_q_pca_h,head,10,1,0.1617111664536711,0.8353472962112527,0.8475635348467139,0.8764948002277497,0.0009135065556620248,0.0009802899439819157,6.678338831989095e-05
attention_q_pca_h,head,10,2,0.09003986845430471,0.9340354992946243,0.917718843214042,0.8990474766974215,0.0008774553498369642,0.0008398152567679062,-3.764009306905791e-05
attention_q_pca_h,head,10,3,0.21825122903557495,0.8490562152113267,0.8189308938500042,0.9282543098007001,0.0008723176360945217,0.0008458007650915533,-2.65168710029684e-05
attention_q_pca_h,head,10,4,0.22159469618950403,0.7521372549860906,0.8030625599695089,0.8608132582701523,0.000993018074950669,0.0009447794000152498,-4.823867493541911e-05
attention_q_pca_h,head,10,5,0.16802395817977092,0.8015224496902976,0.7722143756797106,0.8253528006430075,0.0008882380498107523,0.000829806609544903,-5.843144026584923e-05
attention_q_pca_h,head,10,6,0.12700861769761082,0.8070688935654636,0.7805503257424748,0.8025447115065577,0.000904867280041799,0.0009288510264013894,2.398374635959044e-05
attention_q_pca_h,head,10,7,0.2903579271684399,0.7421384499780268,0.8149718099797871,0.8309097363683782,0.0008477288429276086,0.0009153511273325421,6.762228440493345e-05
attention_q_pca_h,head,11,0,0.14718984189401124,0.7860596608523613,0.779555106813574,0.8137792237864561,0.0008771503926254809,0.0008710777692613192,-6.0726233641617e-06
attention_q_pca_h,head,11,1,0.2314441570117,0.7541497866919703,0.7706909782765687,0.8314046286484813,0.0009000821228255518,0.0008829114885884337,-1.7170634237118065e-05
attention_q_pca_h,head,11,2,0.10931252304224975,0.8750886813115379,0.8743513106044538,0.8577393791836676,0.0008982939834822901,0.0008673567135701887,-3.093726991210133e-05
attention_q_pca_h,head,11,3,0.19417360495846148,0.728278403677265,0.7554781571255156,0.8182290936358854,0.0008781417927821167,0.0008809197679511271,2.7779751690104604e-06
attention_q_pca_h,head,11,4,0.09242371653615186,0.9681919132435206,0.8965294455189641,0.868892153471628,0.0008697567027411424,0.0009028498097904958,3.309310704935342e-05
attention_q_pca_h,head,11,5,0.16405399263088277,0.8011088257197192,0.8168638117644641,0.8613507013920483,0.0008391273513552733,0.0008320013002958149,-7.126051059458405e-06
attention_q_pca_h,head,11,6,0.15775241071826923,0.7643834477914973,0.7820151556492895,0.809893581007258,0.000886228313902393,0.0008581272340961732,-2.8101079806219786e-05
attention_q_pca_h,head,11,7,0.13460516241814646,0.8609028696584349,0.8593622743646073,0.8795985410085811,0.0008570629943278618,0.000978573203610722,0.00012151020928286016
attention_q_pca_h,head,12,0,0.07850580757319707,0.880684857405039,0.870467943252743,0.8966358859768608,0.0008875774219632149,0.0008756208117119968,-1.195661025121808e-05
attention_q_pca_h,head,12,1,0.11691652493181681,0.8550039968188423,0.8341459977215373,0.8692389980440077,0.0008387297202716582,0.0008450055029243231,6.27578265266493e-06
attention_q_pca_h,head,12,2,0.11392867929101282,0.8354976408637714,0.803837368983888,0.845422945053447,0.0008278857785626315,0.0008762972793192603,4.841150075662881e-05
attention_q_pca_h,head,12,3,0.06954178864271374,0.9316323507553572,0.9051973681527258,0.8912696219398575,0.0008493449786328711,0.0008671132673043758,1.7768288671504706e-05
attention_q_pca_h,head,12,4,0.06804085841150519,0.9431091718129075,0.944037302387466,0.9205171969174071,0.0008748062755330466,0.000997419141640421,0.00012261286610737443
attention_q_pca_h,head,12,5,0.09279479383973446,0.8794472902001687,0.9070602041141458,0.9182446549173885,0.000776954329921864,0.0008212880493374541,4.433371941559017e-05
attention_q_pca_h,head,12,6,0.07779829841064312,0.8842212415444092,0.9139486495556759,0.8640073707115836,0.0009244944594684057,0.0009116276996792294,-1.2866759789176285e-05
attention_q_pca_h,head,12,7,0.10682131082889718,0.8466094246340656,0.8797401562611558,0.8553129807535544,0.0009113007035921328,0.000852905330248177,-5.8395373343955725e-05
attention_q_pca_h,head,13,0,0.2750539324327859,0.6535890940132698,0.7329419917369842,0.8176788533923945,0.0008823304233374074,0.0008973901713034138,1.5059747966006398e-05
attention_q_pca_h,head,13,1,0.3014783251500644,0.6701646499341377,0.7565678567715438,0.8563136206815398,0.0008529445331078023,0.0008779518830124289,2.5007349904626608e-05
attention_q_pca_h,head,13,2,0.26926582464005455,0.6634135092297009,0.7605687364767365,0.816878098841717,0.000901694867934566,0.000858776897075586,-4.291797085897997e-05
attention_q_pca_h,head,13,3,0.22300002747973927,0.6812282966239971,0.7538194929947827,0.8270994715641588,0.0008510300103807822,0.0008914367426768877,4.0406732296105474e-05
attention_q_pca_h,head,13,4,0.2653494688071252,0.7036821297767736,0.7781146734800806,0.84877461351049,0.0008772839064477012,0.0009228016642737202,4.551775782601908e-05
attention_q_pca_h,head,13,5,0.21553758242648557,0.7030920347777263,0.7775150862368743,0.8232387843256124,0.0008907978917704895,0.0009100082752411254,1.921038347063586e-05
attention_q_pca_h,head,13,6,0.17234815002192339,0.7501495555089964,0.7821018922398679,0.8514522942726546,0.0008670023089507595,0.0008944972796598449,2.7494970709085464e-05
attention_q_pca_h,head,13,7,0.12915587689302996,0.8303770440291498,0.8293952075266094,0.8667337449861061,0.0008879442684701644,0.0008227360594901256,-6.520820898003876e-05
attention_q_pca_h,head,14,0,0.22993011681080247,0.6803751587905873,0.7850983461363126,0.8466089668000464,0.0009022685626405291,0.000880014558788389,-2.225400385214016e-05
attention_q_pca_h,head,14,1,0.18555861415685748,0.6941998996909257,0.7348678599340284,0.8010858687050948,0.0008464038037345745,0.0008516376910847612,5.233887350186706e-06
attention_q_pca_h,head,14,2,0.07046853827213082,0.9733335646097357,0.9168578743420807,0.8823601660832174,0.0008069436662481166,0.0008630625088699162,5.611884262179956e-05
attention_q_pca_h,head,14,3,0.2167082316731319,0.7182923221219415,0.753784568759178,0.8333011821300152,0.0008720127807464451,0.0009003957384265959,2.8382957680150867e-05
attention_q_pca_h,head,14,4,0.2323789390462893,0.67969671081767,0.7550946331367393,0.9079401280078081,0.0008902702538762242,0.0008925039874156937,2.23373353946954e-06
attention_q_pca_h,head,14,5,0.1839182620744973,0.7339074421869847,0.768552036552727,0.8354689121290235,0.0008796099136816338,0.0008990005808300339,1.9390667148400098e-05
attention_q_pca_h,head,14,6,0.1171251752356136,0.9331682874988918,0.9165646566396806,0.8737999149208124,0.0008628700379631482,0.0008683399137225933,5.469875759445131e-06
attention_q_pca_h,head,14,7,0.2620122915051358,0.6972392635390896,0.7557912724121838,0.8365662854178971,0.000881006104464177,0.0008659090526634827,-1.5097051800694317e-05
attention_q_pca_h,head,15,0,0.18234902011517926,0.714211210444398,0.8124247629930734,0.9210573362554735,0.0008790166830294766,0.0009049131331266835,2.589645009720698e-05
attention_q_pca_h,head,15,1,0.08226299495828976,0.9069151171661837,0.8715374818000312,0.8849246463005054,0.0009144790601567365,0.0007894305454101413,-0.00012504851474659517
attention_q_pca_h,head,15,2,0.13659825573673046,0.7921198695066225,0.8109635536843585,0.82992254638696,0.0008943304419517517,0.0008378226193599403,-5.650782259181142e-05
attention_q_pca_h,head,15,3,0.14518942970661805,0.7624862070546423,0.8326018002175839,0.8393670423768897,0.0008880512905307114,0.0008428552828263491,-4.519600770436227e-05
attention_q_pca_h,head,15,4,0.16473624634495088,0.776403757076768,0.8040418299830341,0.8837464920840603,0.0009494999831076711,0.0009088298393180594,-4.067014378961176e-05
attention_q_pca_h,head,15,5,0.17037890526219998,0.7135596074844093,0.7826726507833036,0.8198284301328069,0.000872481097758282,0.0008880982859409414,1.5617188182659447e-05
attention_q_pca_h,head,15,6,0.13418019253519362,0.7798257783702792,0.7986776203701618,0.8521064132702666,0.0008677764562889934,0.0008850711528793909,1.7294696590397507e-05
attention_q_pca_h,head,15,7,0.19723808771835802,0.8290952479896371,0.8430310221185078,0.9418955355634415,0.0008565605821786448,0.0009155407169600949,5.898013478145003e-05
attention_q_pca_h,head,16,0,0.22624551931580705,0.7246633012016613,0.7920426116792573,0.8809280783351862,0.0008473257694276981,0.0008870956444297917,3.976987500209361e-05
attention_q_pca_h,head,16,1,0.10428079326421322,0.8632487966715056,0.8619157195417637,0.8615156479256243,0.0009477677958784625,0.0009153390055871569,-3.242879029130563e-05
attention_q_pca_h,head,16,2,0.1756559957798267,0.6871491327323332,0.7617811357937605,0.8208492417646918,0.00083731027552858,0.0008677395962877199,3.0429320759139955e-05
attention_q_pca_h,head,16,3,0.07434400865001053,0.9729114071250391,0.9677366210209695,0.9061207448034237,0.0007930450155981816,0.0007992962418938987,6.2512262957170606e-06
attention_q_pca_h,head,16,4,0.15649594200365116,0.753114448405372,0.8062446873896991,0.8795545892178155,0.0008660501698614098,0.0009057448769453913,3.9694707083981484e-05
attention_q_pca_h,head,16,5,0.17482186086224993,0.7707903312347091,0.8599694323433272,0.9040531596920716,0.0009118441230384633,0.0009201776629197411,8.33353988127783e-06
attention_q_pca_h,head,16,6,0.22602303006725472,0.6507069248527082,0.7579082551911718,0.8135150021796757,0.0008782963050180115,0.0009000783829833381,2.1782077965326607e-05
attention_q_pca_h,head,16,7,0.059611339601249466,0.9438074710581619,0.964746326866799,0.9126515432345769,0.0008321099958266132,0.0008604410904808901,2.8331094654276967e-05
attention_q_pca_h,head,17,0,0.14106107096918458,0.7583305400765058,0.7469507722358346,0.7981716910704315,0.0008867124197422527,0.000846826755150687,-3.988566459156573e-05
attention_q_pca_h,head,17,1,0.10606221337227222,0.8767487201127695,0.8673330720298731,0.8668837869236423,0.0008621412343927659,0.0008739992408663966,1.1858006473630667e-05
attention_q_pca_h,head,17,2,0.116222719767389,0.84387319111277,0.8863031381264665,0.8851856368394408,0.0009363343997392803,0.0009431242287973873,6.789829058106989e-06
attention_q_pca_h,head,17,3,0.10898240585213238,0.8907182249095948,0.8392975128334359,0.8527294487651658,0.0008098844045889564,0.0008621759188827127,5.2291514293756336e-05
attention_q_pca_h,head,17,4,0.10115519246188696,0.8793915650167008,0.8565498632314743,0.8898787058761571,0.0008845181291690096,0.0008419479563599452,-4.257017280906439e-05
attention_q_pca_h,head,17,5,0.14251848023368527,0.797343958398655,0.8101885901035457,0.8465169342167618,0.0008680381943122484,0.0008900686298147775,2.2030435502529144e-05
attention_q_pca_h,head,17,6,0.22756549619719468,0.661203918376768,0.756073236371168,0.8451523197368714,0.0008714829164091498,0.0009257742494810373,5.429133307188749e-05
attention_q_pca_h,head,17,7,0.14983652907967643,0.761194264760888,0.7830261157874681,0.814133788092736,0.0009348509993287735,0.0009180527777061798,-1.67982216225937e-05
attention_q_pca_h,head,18,0,0.11661050821873975,0.7488072530021636,0.7673281126021825,0.7881357248606656,0.0009628118059481494,0.0008711162372492254,-9.169556869892403e-05
attention_q_pca_h,head,18,1,0.1317518324612858,0.8326768503446496,0.7857193648866992,0.7898503219215405,0.000827944117190782,0.0009357235030620359,0.00010777938587125391
attention_q_pca_h,head,18,2,0.14747244198141649,0.7336066969449174,0.7600431122715925,0.810921322121918,0.0008401382074225694,0.0008770880158408545,3.69498084182851e-05
attention_q_pca_h,head,18,3,0.12305580764705944,0.8542537878907739,0.824244793605875,0.8124723103066498,0.000901658677321393,0.0009354020658065565,3.374338848516345e-05
attention_q_pca_h,head,18,4,0.1379124766894927,0.7025446139949775,0.7179699556567295,0.8185970344501721,0.0008744403239688836,0.000889229093445465,1.4788769476581365e-05
attention_q_pca_h,head,18,5,0.18595633510552004,0.7215048557321873,0.7297628898451767,0.8096396292265406,0.0008915348371374421,0.0008945750305429101,3.040193405468017e-06
attention_q_pca_h,head,18,6,0.08355471538788638,0.9331759771137356,0.9114374056195595,0.8681366958721842,0.0008284159703180194,0.0008620552689535543,3.363929863553494e-05
attention_q_pca_h,head,18,7,0.1647145856942515,0.7192271349414017,0.7308402963250205,0.8102871451366219,0.0008417192730121315,0.0008636596030555665,2.1940330043435097e-05
attention_q_pca_h,head,19,0,0.19780297112280484,0.7458679541128785,0.798601221126492,0.911248636484731,0.0009294331030105241,0.0009175601880997419,-1.1872914910782129e-05
attention_q_pca_h,head,19,1,0.09489859552179199,0.9430794151295722,0.8804111135333849,0.8794139725122159,0.0010278652771376073,0.0009731072568683885,-5.475802026921883e-05
attention_q_pca_h,head,19,2,0.13633712638172757,0.8525928911705571,0.787557929840033,0.8567955696556095,0.0008339359774254262,0.0008492771521559916,1.53411747305654e-05
attention_q_pca_h,head,19,3,0.21065565632837036,0.7705217031539424,0.7889298245586024,0.9370833033395977,0.0008966068344307132,0.0008859193403623067,-1.0687494068406522e-05
attention_q_pca_h,head,19,4,0.10928132488981004,0.8600318114928247,0.8320850827529794,0.8608843888419164,0.000895685217983555,0.0009429237834410742,4.7238565457519144e-05
attention_q_pca_h,head,19,5,0.12140726955499113,0.8494432256512929,0.8426559517203869,0.8496858463011479,0.0008640844171168283,0.0008994221352622844,3.5337718145456165e-05
attention_q_pca_h,head,19,6,0.11529802633642,0.8118826440048368,0.8006868493658456,0.8435719828680335,0.0009018193668453023,0.0009772008706931956,7.538150384789333e-05
attention_q_pca_h,head,19,7,0.10341335696497139,0.875253005319553,0.7935375590839189,0.79461785584531,0.0009548499947413802,0.0009050167354871519,-4.9833259254228324e-05
attention_q_pca_h,head,20,0,0.18169187343239313,0.7359040703243813,0.794862307628828,0.8196716660504355,0.0009125701981247403,0.0009094755660044029,-3.0946321203373373e-06
attention_q_pca_h,head,20,1,0.10845016912700504,0.8538059450777647,0.8217542146114676,0.8887532194177408,0.0008482678385917097,0.0008770107669988647,2.8742928407154977e-05
attention_q_pca_h,head,20,2,0.1252986223301554,0.8370915063667311,0.8290700686213468,0.8280934924646499,0.0008903495399863459,0.0008770275526330806,-1.3321987353265285e-05
attention_q_pca_h,head,20,3,0.18821571133739756,0.7172962104885326,0.7969597906978125,0.8798269363182235,0.0008612262608949095,0.0008486250444548205,-1.2601216440089047e-05
attention_q_pca_h,head,20,4,0.09631780941778591,0.854640522044421,0.7671661266785065,0.8098494310809631,0.0008122784056467935,0.0009125327269430272,0.00010025432129623368
attention_q_pca_h,head,20,5,0.15944905557133807,0.7631460006758092,0.7939949083797221,0.8834564843439443,0.0008832474704831839,0.0009678755450295284,8.462807454634458e-05
attention_q_pca_h,head,20,6,0.2203541418405948,0.6702169793986216,0.7726138533972939,0.884637378547317,0.0008887294898158871,0.0008729478649911471,-1.5781624824739993e-05
attention_q_pca_h,head,20,7,0.0907050532222313,0.8837528384008584,0.8602433201212047,0.8504312000360464,0.0008447507134405896,0.0009776794249773957,0.00013292871153680608
attention_q_pca_h,head,21,0,0.14028967835948697,0.7885802021654099,0.7914017035530786,0.8548539506474957,0.0008779578711255454,0.0008775624010013416,-3.9547012420371175e-07
attention_q_pca_h,head,21,1,0.05932207342093276,0.9253183072246554,0.9621021406051069,0.8953578141019028,0.0008833844840410165,0.0008487903760396875,-3.4594108001329005e-05
attention_q_pca_h,head,21,2,0.12269742389125275,0.8519374504144923,0.8832273711572105,0.8733937139070806,0.0008346875692950562,0.0008242914700531401,-1.039609924191609e-05
attention_q_pca_h,head,21,3,0.14977571671121437,0.7909159647845357,0.7877231248014641,0.8420720664988636,0.0008968590482254513,0.0009080727468244731,1.1213698599021882e-05
attention_q_pca_h,head,21,4,0.08986698541112358,0.9288739014789493,0.8725090320991765,0.8374686714344958,0.0008065847650868818,0.00081987252633553,1.3287761248648167e-05
attention_q_pca_h,head,21,5,0.09992625450928994,0.8156579164638691,0.8173504311323455,0.8834418895911629,0.0008915680882637389,0.0009051158776856028,1.3547789421863854e-05
attention_q_pca_h,head,21,6,0.1639491507714268,0.7468204440447935,0.7655656557368969,0.815508268311103,0.0009068257277249359,0.0008557655164622702,-5.106021126266569e-05
attention_q_pca_h,head,21,7,0.11646300461379784,0.7492978448990577,0.7627241746981328,0.9016498686570334,0.0009291585811297409,0.0009214587626047432,-7.699818524997681e-06
attention_q_pca_h,head,22,0,0.13616467272030022,0.7561114336647172,0.7974251640930403,0.8843854826483091,0.0008716230950085446,0.0008675715944264084,-4.051500582136214e-06
attention_q_pca_h,head,22,1,0.0945098140201076,0.8933192140544925,0.8362420142621065,0.8229829434092445,0.0009330071989097632,0.0008119704143609852,-0.00012103678454877809
attention_q_pca_h,head,22,2,0.16997004829111378,0.7687186218319277,0.7978916518165616,0.8612168139561711,0.0008949827606556937,0.0008846984928823076,-1.0284267773386091e-05
attention_q_pca_h,head,22,3,0.18913549191264242,0.7077090173789228,0.8030741020851234,0.907060318241152,0.0009044080215971917,0.0009168630567728542,1.2455035175662488e-05
attention_q_pca_h,head,22,4,0.07310903383970208,0.9660985806638285,0.9115221484997004,0.8851939875545581,0.0008229808954638429,0.001070534810423851,0.0002475539149600081
attention_q_pca_h,head,22,5,0.1321158424067473,0.7123013257045286,0.6926387434514647,0.7806018667257889,0.0008903640118660405,0.0009066150305443443,1.6251018678303808e-05
attention_q_pca_h,head,22,6,0.14459695738152198,0.7795469831920597,0.7906631457880257,0.8194397643362497,0.0008679156308062375,0.0010328488278901204,0.000164933197083883
attention_q_pca_h,head,22,7,0.1500037559433469,0.7306057688285084,0.7874347578766991,0.8777355487106454,0.0009286930508096702,0.0008534914450137876,-7.520160579588264e-05
attention_q_pca_h,head,23,0,0.08965311042192986,0.9104991338623849,0.8443860086536202,0.8385984622991995,0.0008169765860657208,0.0008151974107022397,-1.7791753634810448e-06
attention_q_pca_h,head,23,1,0.1412104150103391,0.7699780701908263,0.7839109727864408,0.8826180806508332,0.0008936486847233027,0.0008988959525595419,5.247267836239189e-06
attention_q_pca_h,head,23,2,0.1268802854522549,0.7923156454622774,0.7446714961870835,0.7878670654436005,0.0008564824311179109,0.0008295887018903159,-2.689372922759503e-05
attention_q_pca_h,head,23,3,0.13716806315292546,0.7422005636491034,0.7844908548378345,0.8515798463669191,0.0008809417340671644,0.0008874148188624531,6.473084795288742e-06
attention_q_pca_h,head,23,4,0.10153449875038717,0.956423312410716,0.9084624328298292,0.8463772429633943,0.0008795082394499332,0.0008894112907000817,9.903051250148565e-06
attention_q_pca_h,head,23,5,0.14558455097588738,0.7967265958926909,0.8059388837705042,0.8409661573906966,0.0008910946489777416,0.0009119728492805734,2.087820030283183e-05
attention_q_pca_h,head,23,6,0.1482694672446873,0.7486181598000486,0.7555551159486081,0.8340377951887532,0.0008914582067518495,0.0008953570650191978,3.89885826734826e-06
attention_q_pca_h,head,23,7,0.06501510514156403,0.9870526966656906,0.9471546301484122,0.8892969507720656,0.0008120608108583838,0.000813511542219203,1.4507313608191907e-06
attention_q_pca_h,head,24,0,0.1272326274162953,0.8015966095798721,0.7577644256262256,0.8189904854731027,0.0008658718070364557,0.0008529800397809595,-1.2891767255496234e-05
attention_q_pca_h,head,24,1,0.12919021535669803,0.8313679419386532,0.759291871113511,0.8172296699023653,0.0008804634417174384,0.0009921656164806336,0.00011170217476319522
attention_q_pca_h,head,24,2,0.11514559111185813,0.9307590066833134,0.8176403565250914,0.7810370720593016,0.0008947310270741582,0.0008209283550968394,-7.380267197731882e-05
attention_q_pca_h,head,24,3,0.06890582152861188,0.9768880926447384,0.9464708455289697,0.9284143963305285,0.0009476271734456532,0.0009239504433935508,-2.3676730052102357e-05
attention_q_pca_h,head,24,4,0.14032814203082758,0.7456969474986056,0.8008926554603766,0.8902626521783197,0.0008674335695104674,0.0009159026958514005,4.8469126340933144e-05
attention_q_pca_h,head,24,5,0.13130939781531084,0.751925043599657,0.8108604539099241,0.8777914877812572,0.0008903137058950961,0.0008493620043736883,-4.095170152140781e-05
attention_q_pca_h,head,24,6,0.18791657429294784,0.710846499998001,0.8288109358908018,0.911507445330011,0.0008628596187918447,0.0009591123598511331,9.625274105928838e-05
attention_q_pca_h,head,24,7,0.08369346959390689,0.9738134378595398,0.963037340494888,0.8882664629433727,0.0008298129396280274,0.0007960927105159499,-3.3720229112077504e-05
attention_q_pca_h,head,25,0,0.10693862210804708,0.8974307984203664,0.8305081261021081,0.8330280676263448,0.0008832856838125736,0.0008690959366504103,-1.4189747162163258e-05
attention_q_pca_h,head,25,1,0.12803461880508105,0.7341029818439708,0.8058916159450739,0.9254243703212968,0.0009275127740693279,0.0009275535412598401,4.0767190512269735e-08
attention_q_pca_h,head,25,2,0.09126945371489348,0.9007613492973641,0.8610019537689895,0.8301129146356294,0.0009041063822223805,0.0009725198615342379,6.841347931185737e-05
attention_q_pca_h,head,25,3,0.1290714239717965,0.7238313698312367,0.8082495599013998,0.9352010244863753,0.0008623126486781985,0.0008943512220866978,3.203857340849936e-05
attention_q_pca_h,head,25,4,0.1415047628408647,0.8525180162783801,0.8623179696898884,0.8614647217682146,0.0008677214864292182,0.0007971000522957183,-7.062143413349986e-05
attention_q_pca_h,head,25,5,0.060474356330170606,0.9458070606441144,0.9857808350884308,0.886431838747312,0.0009212528239004314,0.0009361212141811848,1.4868390280753374e-05
attention_q_pca_h,head,25,6,0.10999552662259866,0.8572040733397159,0.8436642977677932,0.8043701015370219,0.0008133600786095485,0.0009281296879635192,0.00011476960935397074
attention_q_pca_h,head,25,7,0.08063693266891189,0.9313941323469179,0.9549813796816043,0.8760944798248557,0.0009780028776731342,0.0008314870283356868,-0.00014651584933744743
attention_q_pca_h,head,26,0,0.22919585808859091,0.7311770024807018,0.8207431529054574,0.8719009246487268,0.0009436010805075057,0.0008578130946261808,-8.578798588132486e-05
attention_q_pca_h,head,26,1,0.126212792224938,0.8391649611469386,0.7674676031627008,0.816951951932616,0.0008884577546268702,0.0007915632741060108,-9.689448052085936e-05
attention_q_pca_h,head,26,2,0.11586101799437935,0.8353541676180016,0.8028171509821448,0.8200412882274322,0.0009645130412536673,0.0008189815926016308,-0.0001455314486520365
attention_q_pca_h,head,26,3,0.16765922734596775,0.7401990169567347,0.8225939021981428,0.9093787285792454,0.0008740418634261005,0.0009119864771491848,3.794461372308433e-05
attention_q_pca_h,head,26,4,0.11473159128432027,0.8527902246122854,0.8202603648361385,0.851112459541139,0.000973646659986116,0.0009785739457583986,4.92728577228263e-06
attention_q_pca_h,head,26,5,0.10547626728301411,0.8890000958005022,0.8834772926086638,0.8390843192276588,0.0008534934386261739,0.0008178656935342588,-3.562774509191513e-05
attention_q_pca_h,head,26,6,0.11834835331416851,0.7794383324115851,0.7709170864821985,0.8286679615343855,0.0008658923543407582,0.0008911598197300918,2.5267465389333665e-05
attention_q_pca_h,head,26,7,0.13891707817170373,0.7928761230865994,0.8243653961892365,0.8717286865218307,0.0008754503578529693,0.000882372260093689,6.921902240719646e-06
attention_q_pca_h,head,27,0,0.12161854606619998,0.807123605600762,0.7574019095063256,0.7832976300038808,0.0010459937766427174,0.0009248647911590524,-0.00012112898548366502
attention_q_pca_h,head,27,1,0.16110909250522343,0.7446750546013001,0.8353191807460821,0.9138641122380161,0.000869708732352592,0.0008957356985774823,2.6026966224890202e-05
attention_q_pca_h,head,27,2,0.09457698023920443,0.9656183782043151,0.9309967512071812,0.8839489509738587,0.0007968713107402436,0.0007874295697547495,-9.441740985494107e-06
attention_q_pca_h,head,27,3,0.09335104532492543,0.8918913633419623,0.853187649550318,0.8487021505145977,0.0009593953582225367,0.0008731120033189654,-8.628335490357131e-05
attention_q_pca_h,head,27,4,0.16581292614449689,0.7223615502184093,0.7333451002880564,0.8060447037706344,0.0008700479011167772,0.0008903468187781982,2.0298917661421e-05
attention_q_pca_h,head,27,5,0.13975415650836673,0.7494192550875873,0.8216408974853171,0.884514138589701,0.0009131229526246898,0.0009132919440162368,1.6899139154702425e-07
attention_q_pca_h,head,27,6,0.11414699268267059,0.7645365584895598,0.7335465479812645,0.7533895397296961,0.0008235625646193512,0.0008037250518100336,-1.983751280931756e-05
attention_q_pca_h,head,27,7,0.104677961094528,0.9094627844843794,0.9119873230669633,0.8871623220466835,0.0008394288597628474,0.0010201575350947678,0.00018072867533192039
attention_q_pca_h,head,28,0,0.1396286989953332,0.7886259256097061,0.7762860146785505,0.8327554470777305,0.0008777734910836443,0.0008673276897752658,-1.0445801308378577e-05
attention_q_pca_h,head,28,1,0.07367600546246299,0.9845419137755395,0.9714727251722206,0.8635305105649396,0.0007518863349105231,0.0008023170521482825,5.043071723775938e-05
attention_q_pca_h,head,28,2,0.09923197293485063,0.9356877012605945,0.8837163663121799,0.9063515261308356,0.0009576254160492681,0.0008178787174983881,-0.00013974669855087996
attention_q_pca_h,head,28,3,0.12538889103579565,0.8127447769658531,0.7966858294792222,0.8556923128005798,0.0008587595948483795,0.0008411534508923069,-1.760614395607263e-05
attention_q_pca_h,head,28,4,0.1429521854943019,0.7358280109299995,0.8048622250746528,0.8643306726470597,0.0009067850114661269,0.0008901991313905455,-1.6585880075581372e-05
attention_q_pca_h,head,28,5,0.16630440305311373,0.8502547859011167,0.8568363825361387,0.877388936080952,0.0008840688460622914,0.0008561444556107745,-2.7924390451516956e-05
attention_q_pca_h,head,28,6,0.11476395207470189,0.910169119209759,0.9162887759735292,0.9089512225843341,0.000854237616294995,0.0009232520969817415,6.901448068674654e-05
attention_q_pca_h,head,28,7,0.1275626903441428,0.8533693303594582,0.8208087453187609,0.8590919106349829,0.0008757361356401816,0.0009421230643056333,6.63869286654517e-05
attention_q_pca_h,head,29,0,0.09728258428752559,0.8750537956985939,0.7786571341167525,0.8097493391653888,0.0008549199264962226,0.0008500855983584188,-4.834328137803823e-06
attention_q_pca_h,head,29,1,0.10572283179554197,0.8360510694564256,0.7655551686100267,0.7689711928049343,0.0008823679527267814,0.0008347988477908075,-4.756910493597388e-05
attention_q_pca_h,head,29,2,0.1682983578481619,0.7657101400932819,0.8303718464710289,0.8895524154373216,0.0008434582778136246,0.0009002355800475925,5.677730223396793e-05
attention_q_pca_h,head,29,3,0.09311587442219744,0.7880122459341798,0.8068700509845462,0.8251000334225507,0.0008223766853916459,0.0009165176816168241,9.414099622517824e-05
attention_q_pca_h,head,29,4,0.10882877764703786,0.8677120523334505,0.7772168066734079,0.8533802855188622,0.000927734792639967,0.0008637707724119537,-6.39640202280134e-05
attention_q_pca_h,head,29,5,0.16617247439264438,0.8151397690474931,0.8277960651897915,0.9191461670735986,0.0008782030563452281,0.0008901365945348516,1.1933538189623505e-05
attention_q_pca_h,head,29,6,0.055083731357314265,0.9926937750020598,0.9514068879321755,0.8553890196559518,0.0009332563131465577,0.0009528637820039876,1.960746885742992e-05
